Id,Node
4401,4401
1970,1970
1971,1971
4402,4402
4403,4403
4406,4406
4404,4404
4405,4405
3519,3519
5954,5954
3928,3928
3929,3929
7651,7651
7652,7652
7653,7653
7654,7654
6887,6887
3059,3059
2302,2302
2303,2303
