2067,2068
2069,2068
2077,3292
3291,3292
3293,3292
2067,2073
2074,2073
2075,2073
2076,2073
2077,2075
3288,2075
2077,2079
2073,2079
2078,2079
2080,2079
2081,2079
2082,2079
